,TFIDF,username
proses,0.0,jeromepolin
nasi,0.0,jeromepolin
hold,0.0,jeromepolin
keras,0.0,jeromepolin
nikmatin,0.0,jeromepolin
usah,0.0,jeromepolin
padang,0.0,jeromepolin
rank,0.0,jeromepolin
up,0.0,jeromepolin
average,0.0,jeromepolin
lakukan,0.0,jeromepolin
profit,0.0,jeromepolin
take,0.0,jeromepolin
gokil,0.0,jeromepolin
push,0.0,jeromepolin
inspirasi,0.0,jeromepolin
buru,0.0,jeromepolin
diburu,0.0,jeromepolin
komoditas,0.0,jeromepolin
analisa,0.0,jeromepolin
\xf0\x9f\x90\x82,0.0,jeromepolin
banyaknya,0.0,jeromepolin
kekuatan,0.0,jeromepolin
retail,0.0,jeromepolin
volumenya,0.0,jeromepolin
segitu,0.0,jeromepolin
ngegas,0.0,jeromepolin
loncat,0.0,jeromepolin
ding,0.0,jeromepolin
kemaren,0.0,jeromepolin
wa,0.0,jeromepolin
rapat,0.0,jeromepolin
operasional,0.0,jeromepolin
jam,0.0,jeromepolin
08,0.0,jeromepolin
55,0.0,jeromepolin
nyalain,0.0,jeromepolin
lilin,0.0,jeromepolin
mendapatkan,0.0,jeromepolin
kekuatannya,0.0,jeromepolin
yp,0.0,jeromepolin
analisinya,0.0,jeromepolin
pegangan,0.0,jeromepolin
sendok,0.0,jeromepolin
garpu,0.0,jeromepolin
maafkan,0.0,jeromepolin
bekal,0.0,jeromepolin
telor,0.0,jeromepolin
ceplok,0.0,jeromepolin
sambel,0.0,jeromepolin
alhamdulillah,0.0,jeromepolin
maksudnya,0.0,jeromepolin
sp,0.0,jeromepolin
mari,0.0,jeromepolin
menunggu,0.0,jeromepolin
kurang,0.0,jeromepolin
berdoa,0.0,jeromepolin
pakai,0.0,jeromepolin
ihsg,0.0,jeromepolin
investor,0.0,jeromepolin
lha,0.0,jeromepolin
wong,0.0,jeromepolin
ayam,0.0,jeromepolin
bagus2,0.0,jeromepolin
komennya,0.0,jeromepolin
nyebelin,0.0,jeromepolin
menarique,0.0,jeromepolin
ngapain,0.0,jeromepolin
khawatir,0.0,jeromepolin
dikasih,0.0,jeromepolin
kesempatan,0.0,jeromepolin
mending,0.0,jeromepolin
ayo,0.0,jeromepolin
\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd,0.0,jeromepolin
ada,0.0,jeromepolin
tantangan,0.0,jeromepolin
semalem,0.0,jeromepolin
kaku,0.0,jeromepolin
\xf0\x9f\x98\x89,0.0,jeromepolin
sudah,0.0,jeromepolin
move,0.0,jeromepolin
on,0.0,jeromepolin
keren,0.0,jeromepolin
banget,0.0,jeromepolin
lemah,0.0,jeromepolin
besok,0.0,jeromepolin
senin,0.0,jeromepolin
wuih,0.0,jeromepolin
gimana,0.0,jeromepolin
malam,0.0,jeromepolin
dear,0.0,jeromepolin
minggunya,0.0,jeromepolin
dapet,0.0,jeromepolin
hari,0.0,jeromepolin
jadian,0.0,jeromepolin
gih,0.0,jeromepolin
pada,0.0,jeromepolin
jatuh,0.0,jeromepolin
cinta,0.0,jeromepolin
harus,0.0,jeromepolin
patah,0.0,jeromepolin
hati,0.0,jeromepolin
selamaaatttt,0.0,jeromepolin
terlihat,0.0,jeromepolin
agar,0.0,jeromepolin
caraku,0.0,jeromepolin
adalah,0.0,jeromepolin
lakuin,0.0,jeromepolin
bahagia,0.0,jeromepolin
hidup,0.0,jeromepolin
lu,0.0,jeromepolin
dikit,0.0,jeromepolin
langsung,0.0,jeromepolin
hambok,0.0,jeromepolin
bar,0.0,jeromepolin
selo,0.0,jeromepolin
podo,0.0,jeromepolin
waee,0.0,jeromepolin
ternyata,0.0,jeromepolin
termasuk,0.0,jeromepolin
tindakan,0.0,jeromepolin
berbahaya,0.0,jeromepolin
cupapimunyanyo,0.0,jeromepolin
sesekali,0.0,jeromepolin
bodoamat,0.0,jeromepolin
kek,0.0,jeromepolin
jadi,0.0,jeromepolin
dasar,0.0,jeromepolin
mengakhiri,0.0,jeromepolin
chat,0.0,jeromepolin
dengan,0.0,jeromepolin
emoticon,0.0,jeromepolin
\xf0\x9f\xa5\xb0\xf0\x9f\xa5\xb0\xf0\x9f\xa5\xb0,0.0,jeromepolin
twitter,0.0,jeromepolin
tuh,0.0,jeromepolin
kalsel,0.0,jeromepolin
malem,0.0,jeromepolin
info,0.0,jeromepolin
senyum,0.0,jeromepolin
manis,0.0,jeromepolin
iya,0.0,jeromepolin
turut,0.0,jeromepolin
berduka,0.0,jeromepolin
atas,0.0,jeromepolin
bencana,0.0,jeromepolin
gempa,0.0,jeromepolin
sulbar,0.0,jeromepolin
banjir,0.0,jeromepolin
longsor,0.0,jeromepolin
please,0.0,jeromepolin
sumedang,0.0,jeromepolin
semoga,0.0,jeromepolin
allah,0.0,jeromepolin
meringankan,0.0,jeromepolin
beban,0.0,jeromepolin
saudara,0.0,jeromepolin
terkena,0.0,jeromepolin
semua,0.0,jeromepolin
selalu,0.0,jeromepolin
dalam,0.0,jeromepolin
lindungan,0.0,jeromepolin
aamiin,0.0,jeromepolin
futsal,0.0,jeromepolin
biasa,0.0,jeromepolin
seperti,0.0,jeromepolin
gua,0.0,jeromepolin
your,0.0,jeromepolin
magic,0.0,jeromepolin
biro,0.0,jeromepolin
jodoh,0.0,jeromepolin
love,0.0,jeromepolin
dimulai,0.0,jeromepolin
temukan,0.0,jeromepolin
jomblo,0.0,jeromepolin
reply,0.0,jeromepolin
foto,0.0,jeromepolin
dan,0.0,jeromepolin
caption,0.0,jeromepolin
lucu,0.0,jeromepolin
menggemaskan,0.0,jeromepolin
jangan,0.0,jeromepolin
lupa,0.0,jeromepolin
rt,0.0,jeromepolin
pakein,0.0,jeromepolin
hestek,0.0,jeromepolin
lovestory,0.0,jeromepolin
yaa,0.0,jeromepolin
good,0.0,jeromepolin
luck,0.0,jeromepolin
gaes,0.0,jeromepolin
olahraga,0.0,jeromepolin
coba,0.0,jeromepolin
pelarian,0.0,jeromepolin
kerja,0.0,jeromepolin
cewe,0.0,jeromepolin
kejelasan,0.0,jeromepolin
hubungan,0.0,jeromepolin
gausah,0.0,jeromepolin
berharap,0.0,jeromepolin
berlebihan,0.0,jeromepolin
belajarlah,0.0,jeromepolin
untuk,0.0,jeromepolin
lebih,0.0,jeromepolin
dewasa,0.0,jeromepolin
ya,0.0,jeromepolin
dijaga,0.0,jeromepolin
gas,0.0,jeromepolin
sih,0.0,jeromepolin
kemesraan,0.0,jeromepolin
kalo,0.0,jeromepolin
minta,0.0,jeromepolin
maaf,0.0,jeromepolin
malah,0.0,jeromepolin
galak,0.0,jeromepolin
yaudah,0.0,jeromepolin
penting,0.0,jeromepolin
terserah,0.0,jeromepolin
kamu,0.0,jeromepolin
aja,0.0,jeromepolin
lah,0.0,jeromepolin
buat,0.0,jeromepolin
kalau,0.0,jeromepolin
siapa,0.0,jeromepolin
sendiri,0.0,jeromepolin
sedih,0.0,jeromepolin
yang,0.0,jeromepolin
pengen,0.0,jeromepolin
ngerasain,0.0,jeromepolin
sensasi,0.0,jeromepolin
punya,0.0,jeromepolin
tapi,0.0,jeromepolin
siap,0.0,jeromepolin
pacaran,0.0,jeromepolin
maunya,0.0,jeromepolin
cuma,0.0,jeromepolin
senengnya,0.0,jeromepolin
diperhatiin,0.0,jeromepolin
disayang,0.0,jeromepolin
sayang,0.0,jeromepolin
gamau,0.0,jeromepolin
komitmen,0.0,jeromepolin
,0.0,jeromepolin
belum,0.0,jeromepolin
apa,0.0,jeromepolin
udah,0.0,jeromepolin
sayangan,0.0,jeromepolin
pasangan,0.0,jeromepolin
giliran,0.0,jeromepolin
ditinggal,0.0,jeromepolin
marah,0.0,jeromepolin
pamer,0.0,jeromepolin
terus,0.0,jeromepolin
namanya,0.0,jeromepolin
sekarang,0.0,jeromepolin
keluarga,0.0,jeromepolin
nanya,0.0,jeromepolin
kapan,0.0,jeromepolin
lulus,0.0,jeromepolin
maap,0.0,jeromepolin
sama,0.0,jeromepolin
kita,0.0,jeromepolin
manusia,0.0,jeromepolin
bisa,0.0,jeromepolin
salah,0.0,jeromepolin
juga,0.0,jeromepolin
mulai,0.0,jeromepolin
ngerasa,0.0,jeromepolin
marahan,0.0,jeromepolin
ko,0.0,jeromepolin
keinginan,0.0,jeromepolin
menghabiskan,0.0,jeromepolin
tua,0.0,jeromepolin
jogja,0.0,jeromepolin
dulu,0.0,jeromepolin
hi,0.0,jeromepolin
are,0.0,jeromepolin
alright,0.0,jeromepolin
kesepian,0.0,jeromepolin
nyari,0.0,jeromepolin
mah,0.0,jeromepolin
kumpul,0.0,jeromepolin
apalagi,0.0,jeromepolin
rese,0.0,jeromepolin
suka,0.0,jeromepolin
saling,0.0,jeromepolin
hujat,0.0,jeromepolin
di,0.0,jeromepolin
sosmed,0.0,jeromepolin
nanti,0.0,jeromepolin
lagi,0.0,jeromepolin
hujatan,0.0,jeromepolin
pikir,0.0,jeromepolin
kami,0.0,jeromepolin
ini,0.0,jeromepolin
tidak,0.0,jeromepolin
lihat,0.0,jeromepolin
bagaimana,0.0,jeromepolin
semangat,0.0,jeromepolin
menjalani,0.0,jeromepolin
seninmu,0.0,jeromepolin
butuh,0.0,jeromepolin
bilang,0.0,jeromepolin
special,0.0,jeromepolin
itu,0.0,jeromepolin
hatiku,0.0,jeromepolin
hilih,0.0,jeromepolin
bicit,0.0,jeromepolin
bule,0.0,jeromepolin
emang,0.0,jeromepolin
janji,0.0,jeromepolin
hanya,0.0,jeromepolin
sekedar,0.0,jeromepolin
sepatu,0.0,jeromepolin
buka,0.0,jeromepolin
pagi,0.0,jeromepolin
tolong,0.0,jeromepolin
ingetin,0.0,jeromepolin
biar,0.0,jeromepolin
saya,0.0,jeromepolin
manga,0.0,jeromepolin
my,0.0,jeromepolin
hero,0.0,jeromepolin
academia,0.0,jeromepolin
vol3,0.0,jeromepolin
dm,0.0,jeromepolin
lari,0.0,jeromepolin
eor,0.0,jeromepolin
buatan,0.0,jeromepolin
lokal,0.0,jeromepolin
bagus,0.0,jeromepolin
dipelajari,0.0,jeromepolin
dipahami,0.0,jeromepolin
terlebih,0.0,jeromepolin
dahulu,0.0,jeromepolin
pelajari,0.0,jeromepolin
fundamental,0.0,jeromepolin
teknikal,0.0,jeromepolin
analisisnya,0.0,jeromepolin
perusahaannya,0.0,jeromepolin
sabar,0.0,jeromepolin
habis,0.0,jeromepolin
13,0.0,jeromepolin
roe,0.0,jeromepolin
sangat,0.0,jeromepolin
sehat,0.0,jeromepolin
walaupun,0.0,jeromepolin
covid,0.0,jeromepolin
melanda,0.0,jeromepolin
posisi,0.0,jeromepolin
plus,0.0,jeromepolin
dividend,0.0,jeromepolin
besar,0.0,jeromepolin
setiap,0.0,jeromepolin
perusahaan,0.0,jeromepolin
layak,0.0,jeromepolin
dihargai,0.0,jeromepolin
pe,0.0,jeromepolin
10x,0.0,jeromepolin
pbv,0.0,jeromepolin
minimal,0.0,jeromepolin
5x,0.0,jeromepolin
yaitu,0.0,jeromepolin
harga,0.0,jeromepolin
1000,0.0,jeromepolin
valuasi,0.0,jeromepolin
murah,0.0,jeromepolin
ratio,0.0,jeromepolin
7,0.0,jeromepolin
chemical,0.0,jeromepolin
services,0.0,jeromepolin
apalah,0.0,jeromepolin
bicara,0.0,jeromepolin
buku,0.0,jeromepolin
sahamnya,0.0,jeromepolin
lho,0.0,jeromepolin
silakan,0.0,jeromepolin
dibaca,0.0,jeromepolin
bentar,0.0,jeromepolin
meeting,0.0,jeromepolin
sholat,0.0,jeromepolin
undang,0.0,jeromepolin
bang,0.0,jeromepolin
pembicara,0.0,jeromepolin
webinar,0.0,jeromepolin
yudhamolody,0.0,jeromepolin
dipunyai,0.0,jeromepolin
salam,0.0,jeromepolin
apes,0.0,jeromepolin
boleh,0.0,jeromepolin
analisis,0.0,jeromepolin
share,0.0,jeromepolin
berita,0.0,jeromepolin
disangkut,0.0,jeromepolin
pautin,0.0,jeromepolin
ijin,0.0,jeromepolin
\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd,0.0,jeromepolin
cari,0.0,jeromepolin
lowongan,0.0,jeromepolin
nilai,0.0,jeromepolin
sesuai,0.0,jeromepolin
jika,0.0,jeromepolin
sekelas,0.0,jeromepolin
diperlukan,0.0,jeromepolin
memaksimalkan,0.0,jeromepolin
produksi,0.0,jeromepolin
sumur,0.0,jeromepolin
minyak,0.0,jeromepolin
ambil,0.0,jeromepolin
kembali,0.0,jeromepolin
asing,0.0,jeromepolin
masih,0.0,jeromepolin
mencatatkan,0.0,jeromepolin
laba,0.0,jeromepolin
187,0.0,jeromepolin
milyar,0.0,jeromepolin
q3,0.0,jeromepolin
disaat,0.0,jeromepolin
pandemic,0.0,jeromepolin
19,0.0,jeromepolin
bahkan,0.0,jeromepolin
periode,0.0,jeromepolin
induknya,0.0,jeromepolin
mencatat,0.0,jeromepolin
kerugian,0.0,jeromepolin
disclaimer,0.0,jeromepolin
0,0.0,jeromepolin
7x,0.0,jeromepolin
keuangan,0.0,jeromepolin
kinerja,0.0,jeromepolin
jakarta,0.0,jeromepolin
cerita,0.0,jeromepolin
thank,0.0,jeromepolin
youuu,0.0,jeromepolin
penasaran,0.0,jeromepolin
nonton,0.0,jeromepolin
tayangnya,0.0,jeromepolin
dimana,0.0,jeromepolin
bilangnya,0.0,jeromepolin
bosen,0.0,jeromepolin
deketin,0.0,jeromepolin
kelakuan,0.0,jeromepolin
muda,0.0,jeromepolin
jaman,0.0,jeromepolin
pendek,0.0,jeromepolin
dki,0.0,jeromepolin
tamat,0.0,jeromepolin
yee,0.0,jeromepolin
nyalahin,0.0,jeromepolin
penulisan,0.0,jeromepolin
tahun,0.0,jeromepolin
bener,0.0,jeromepolin
dong,0.0,jeromepolin
susah,0.0,jeromepolin
idup,0.0,jeromepolin
2020,0.0,jeromepolin
karena,0.0,jeromepolin
gampang,0.0,jeromepolin
noted,0.0,jeromepolin
catet,0.0,jeromepolin
okeh,0.0,jeromepolin
ganteng,0.0,jeromepolin
tanpa,0.0,jeromepolin
bukti,0.0,jeromepolin
sesibuk,0.0,jeromepolin
sibuknya,0.0,jeromepolin
dari,0.0,jeromepolin
tetep,0.0,jeromepolin
fast,0.0,jeromepolin
respon,0.0,jeromepolin
bodohnya,0.0,jeromepolin
bakal,0.0,jeromepolin
begitu,0.0,jeromepolin
hehe,0.0,jeromepolin
beneran,0.0,jeromepolin
atau,0.0,jeromepolin
menghindar,0.0,jeromepolin
lindungilah,0.0,jeromepolin
jumat,0.0,jeromepolin
dimudahkan,0.0,jeromepolin
dilancarkan,0.0,jeromepolin
segala,0.0,jeromepolin
urusan,0.0,jeromepolin
enteng,0.0,jeromepolin
semuanya,0.0,jeromepolin
mauuuuuu,0.0,jeromepolin
s21,0.0,jeromepolin
\xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\x98\x8c,0.0,jeromepolin
tulus,0.0,jeromepolin
disangka,0.0,jeromepolin
\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb,0.0,jeromepolin
lambung,0.0,jeromepolin
referensi,0.0,jeromepolin
perintah,0.0,jeromepolin
jual,0.0,jeromepolin
ato,0.0,jeromepolin
beli,0.0,jeromepolin
bacaan,0.0,jeromepolin
merenung,0.0,jeromepolin
dianalisa,0.0,jeromepolin
bersifat,0.0,jeromepolin
sebagai,0.0,jeromepolin
pertimbangan,0.0,jeromepolin
ataupun,0.0,jeromepolin
untung,0.0,jeromepolin
rugi,0.0,jeromepolin
ditanggung,0.0,jeromepolin
masing,0.0,jeromepolin
pokoknya,0.0,jeromepolin
tanggung,0.0,jeromepolin
jawab,0.0,jeromepolin
sangmology,0.0,jeromepolin
propinsi,0.0,jeromepolin
pdrb,0.0,jeromepolin
terbesar,0.0,jeromepolin
setelah,0.0,jeromepolin
umpan,0.0,jeromepolin
kasih,0.0,jeromepolin
modus,0.0,jeromepolin
terima,0.0,jeromepolin
ah,0.0,jeromepolin
aelah,0.0,jeromepolin
sep,0.0,jeromepolin
ketemu,0.0,jeromepolin
elu,0.0,jeromepolin
marahin,0.0,jeromepolin
minder,0.0,jeromepolin
dia,0.0,jeromepolin
melengkung,0.0,jeromepolin
skip,0.0,jeromepolin
vaksinnya,0.0,jeromepolin
saat,0.0,jeromepolin
kau,0.0,jeromepolin
memutuskan,0.0,jeromepolin
pergi,0.0,jeromepolin
tak,0.0,jeromepolin
menemukan,0.0,jeromepolin
alasan,0.0,jeromepolin
tinggal,0.0,jeromepolin
permisi,0.0,jeromepolin
presiden,0.0,jeromepolin
mohon,0.0,jeromepolin
izin,0.0,jeromepolin
bertanya,0.0,jeromepolin
divaksin,0.0,jeromepolin
550,0.0,jeromepolin
